subid,nll_idrnn_task0,nll_idrnn_task1,nll_idrnn_all,nll_cp_rnn_task0,nll_cp_rnn_task1,nll_cp_rnn_all,nll_vanilla_task0,nll_vanilla_task1,nll_vanilla_all,nll_cog_em,nll_cog_cp,nll_ill_em,nll_ill_cp
151,0.4814463257789612,1.4312803745269775,0.8613799810409546,0.489490807056427,1.5023884773254395,0.8946499228477478,0.47752705216407776,1.4042915105819702,0.8482328653335571,0.8054647078942998,0.9119865422359033,0.8139184509025963,0.8319138456450961
154,0.39398515224456787,0.7788616418838501,0.5479357242584229,0.41143378615379333,0.7900794148445129,0.5628920197486877,0.38604557514190674,0.7900526523590088,0.5476483702659607,0.6515910584504877,0.6941841875146773,0.7074391583614749,0.7051219349228165
156,0.35497310757637024,1.0348734855651855,0.6269331574440002,0.3614378273487091,1.0306483507156372,0.6291220188140869,0.3764440417289734,1.033145546913147,0.6391246318817139,0.7541397732242834,0.7787979552274668,0.8260576348368731,0.8503256592636805
161,0.5285427570343018,0.927958071231842,0.6883088946342468,0.5269980430603027,0.9201258420944214,0.6842491030693054,0.5209958553314209,0.8971976041793823,0.6714765429496765,0.6688371706014449,0.7431590293825404,0.709556438286356,0.7088763121811994
162,0.49345383048057556,0.85235595703125,0.6370146870613098,0.4745844304561615,0.8570179343223572,0.6275577545166016,0.48478731513023376,0.8547471761703491,0.6327712535858154,0.7436481423491613,0.7404752022380084,0.7699054818158343,0.772960679937245
163,0.35544878244400024,0.4779767096042633,0.40445995330810547,0.3536566197872162,0.4846559464931488,0.40605640411376953,0.3578980565071106,0.48994582891464233,0.4107171297073364,0.5228552684699671,0.5389643882971732,0.5318051253799386,0.5695830523792429
165,0.4035350978374481,0.6648194789886475,0.5080488920211792,0.4026060700416565,0.6639212965965271,0.5071321725845337,0.4114460051059723,0.675385057926178,0.5170215964317322,0.635744022896011,0.634048076753183,0.653530664697769,0.6560231640602319
166,0.5274627804756165,0.9565783143043518,0.6991089582443237,0.539495587348938,0.9757370352745056,0.7139920592308044,0.5244560241699219,0.9236147999763489,0.6841195225715637,0.7781600050553623,0.8142248534917796,0.8129752514646781,0.8257291778339197
167,0.6691150665283203,1.2631887197494507,0.9067445993423462,0.6543422341346741,1.2584782838821411,0.895996630191803,0.6196140646934509,1.2305045127868652,0.8639702200889587,0.8674286241669404,0.9604532425166435,0.990038977086414,1.1576905257057362
168,0.6564053297042847,1.4315134286880493,0.9664485454559326,0.6150436401367188,1.4731934070587158,0.9583034515380859,0.5822686553001404,1.4037058353424072,0.910843551158905,0.946723475890348,0.9975103350617418,0.914141406107908,1.019416227237837
169,0.43481796979904175,0.9978269338607788,0.6600215435028076,0.44183874130249023,1.0285392999649048,0.676518976688385,0.4377288520336151,1.0083500146865845,0.6659773588180542,0.7317159766711204,0.7932060872654046,0.7509790833879882,0.7522283354558427
170,0.48558148741722107,1.0561426877975464,0.7138060331344604,0.5424311757087708,1.0809433460235596,0.7578360438346863,0.4682754874229431,1.0274823904037476,0.6919583082199097,0.7243354355505174,0.8042991560002597,0.8002749857678677,0.8118061472459154
171,0.5147320032119751,0.5219368934631348,0.5176140069961548,0.4841407239437103,0.5334106087684631,0.503848671913147,0.46376290917396545,0.5148378610610962,0.4841929078102112,0.5909158925938436,0.6042056375142181,0.7259648061334181,0.7244794776473118
172,0.6203858852386475,0.9189099669456482,0.7397955060005188,0.6042718887329102,0.9178421497344971,0.729699969291687,0.5681520700454712,0.9173396825790405,0.7078271508216858,0.7731716689543914,0.7951416258096681,0.8416691747095548,0.8851348924456651
175,0.381136029958725,0.35635021328926086,0.371221661567688,0.3538927733898163,0.3679770827293396,0.35952651500701904,0.37596315145492554,0.36807331442832947,0.37280720472335815,0.4958870849170451,0.5206921966007713,0.5369949361458137,0.5824605160601852
176,0.47004711627960205,1.026794672012329,0.692746102809906,0.48108550906181335,1.0495052337646484,0.7084534764289856,0.4627944529056549,1.0224435329437256,0.6866540908813477,0.7392514667761163,0.7988753123677422,0.734733902982835,0.7342173014902712
177,0.3872242271900177,0.6774212718009949,0.5033029913902283,0.3881259262561798,0.6711665987968445,0.501342236995697,0.39581602811813354,0.6828178763389587,0.5106167793273926,0.549166781755552,0.5993042883278459,0.6129280868019811,0.6200027270687465
180,0.33971768617630005,0.4338400959968567,0.3773666322231293,0.38280922174453735,0.44864723086357117,0.40914443135261536,0.3444553315639496,0.4172471761703491,0.37357205152511597,0.5560077224119832,0.5698049969940344,0.632906556451929,0.6448607768830857
181,0.340854674577713,0.20509284734725952,0.28654995560646057,0.3477785885334015,0.21174301207065582,0.29336434602737427,0.2890605628490448,0.1772950440645218,0.24435438215732574,0.3753423712757411,0.4567863641812589,0.575376588424222,0.6213549840302591
182,0.5030493140220642,0.7144529819488525,0.5876108407974243,0.47359758615493774,0.7055558562278748,0.5663808584213257,0.43894994258880615,0.7070286273956299,0.5461813807487488,0.6023379529216553,0.6133981206767253,0.676475386107117,0.6756688815771245
183,0.48079851269721985,0.6677395105361938,0.5555748343467712,0.5005128383636475,0.6682412028312683,0.567604124546051,0.49904319643974304,0.6836862564086914,0.5729004740715027,0.6054157730922503,0.6523384267089946,0.6965614752693062,0.6967917521909295
185,0.31191545724868774,0.5747726559638977,0.4170583486557007,0.3582272529602051,0.5787760019302368,0.4464467763900757,0.3263755440711975,0.5572695136070251,0.418733149766922,0.5833012816656133,0.5993698199380947,0.6518654111412271,0.6597499201318984
186,0.5350910425186157,0.5891647338867188,0.5567205548286438,0.5383656024932861,0.5905638933181763,0.5592449903488159,0.5125557780265808,0.5794729590415955,0.5393227338790894,0.585955893944279,0.6815487756611135,0.7857034831693263,0.7960355061983639
187,0.6388742923736572,0.7040326595306396,0.6649376153945923,0.602206826210022,0.6984024047851562,0.640684962272644,0.5387482047080994,0.6905034184455872,0.599450409412384,0.6303274121768033,0.6609563797950991,0.7576537301246198,0.7591548048571951
188,0.3505478501319885,0.569753110408783,0.4382299780845642,0.380953848361969,0.574411928653717,0.45833709836006165,0.3654760718345642,0.5686350464820862,0.44673964381217957,0.6259437377223488,0.6293297125052781,0.7252093511050504,0.7266629641840089
189,0.48161807656288147,0.520306408405304,0.49709340929985046,0.45732852816581726,0.5148585438728333,0.48034051060676575,0.4314432442188263,0.49498501420021057,0.4568599760532379,0.5593108766995626,0.569142379520634,0.7243659520475528,0.7215572635611998
190,0.5281680822372437,0.6113940477371216,0.5614584684371948,0.4798867404460907,0.598606526851654,0.5273746848106384,0.47919005155563354,0.6081960201263428,0.5307924151420593,0.5736848066642737,0.5997608620645666,0.5953547624940677,0.609779764902156
191,0.5995159149169922,0.8482940793037415,0.6990271210670471,0.610734224319458,0.849137008190155,0.7060953974723816,0.578693687915802,0.8240345120429993,0.6768300533294678,0.7457602824396948,0.7557714056893233,0.7921357731124384,0.832631875246772
193,0.5263636708259583,0.9645430445671082,0.7016354203224182,0.5638160109519958,0.9838830828666687,0.7318428754806519,0.5446991324424744,0.9194648265838623,0.6946054697036743,0.7366232519574148,0.8130490163273262,0.8024866109378235,0.8190301016149001
195,0.40629345178604126,0.6614248156547546,0.508345901966095,0.42435696721076965,0.6618653535842896,0.5193603038787842,0.37391236424446106,0.6413635611534119,0.4808928668498993,0.6456482241235836,0.6450835574297981,0.6764939518345285,0.6881330434122578
197,0.38331303000450134,0.8937944173812866,0.5875055193901062,0.3051055073738098,0.8903416991233826,0.5392000079154968,0.2702215015888214,0.8857195377349854,0.5164206624031067,0.7231598983231391,0.732303915948878,0.7613837491060612,0.7785709806632182
198,0.4170509874820709,0.6893966197967529,0.5259892344474792,0.4239388406276703,0.688075840473175,0.5295936465263367,0.40034720301628113,0.6565936803817749,0.5028458833694458,0.5998562549603532,0.6300895590916816,0.5926012204557733,0.6256180566559358
199,0.4321041405200958,0.7908114790916443,0.5755870938301086,0.42256754636764526,0.7996143102645874,0.5733862519264221,0.42999517917633057,0.8069078326225281,0.5807602405548096,0.586683427924925,0.646481918311119,0.6181253622245347,0.6326837847831316
200,0.3191951513290405,0.5273225903511047,0.40244609117507935,0.3635258674621582,0.5432307124137878,0.43540775775909424,0.32624515891075134,0.5251204371452332,0.40579527616500854,0.6169680170735301,0.6144181973664206,0.6973190121875237,0.6976507851399579
201,0.4853200316429138,0.8580074906349182,0.6343950033187866,0.4772467017173767,0.8546223044395447,0.6281969547271729,0.4722984731197357,0.8321677446365356,0.6162461638450623,0.7330830083242169,0.7287595664526048,0.7893660681537139,0.801828239237911
202,0.6408215761184692,0.5527670979499817,0.6055998206138611,0.5972020030021667,0.5539713501930237,0.5799097418785095,0.5514603853225708,0.5244728326797485,0.540665328502655,0.6464705543151371,0.688082573619613,0.8056671292467569,0.8798724039416792
203,0.9354426860809326,1.2215293645858765,1.049877405166626,0.8736751079559326,1.234361171722412,1.0179493427276611,0.801711916923523,1.217204213142395,0.9679088592529297,0.9435111566501058,1.020086903390138,0.9032401759412756,1.0844760987012214
204,0.518671989440918,0.6415965557098389,0.5678418278694153,0.5279886722564697,0.6407158374786377,0.573079526424408,0.523429811000824,0.6541928052902222,0.5757349729537964,0.6038117496873147,0.6454955461419473,0.7124876387203815,0.7116241183401899
205,0.26014307141304016,0.36324775218963623,0.30138492584228516,0.31942251324653625,0.38064807653427124,0.3439127504825592,0.2883833348751068,0.36953142285346985,0.32084259390830994,0.5216278950006271,0.5509419680880504,0.5685239765605932,0.6086541264593224
206,0.4186168611049652,0.5712522268295288,0.47967109084129333,0.4519287049770355,0.5766220092773438,0.5018060207366943,0.39782434701919556,0.5874378085136414,0.47366973757743835,0.5122573393603175,0.5555854402421068,0.6968136526364329,0.6962789571104083
207,0.6121308207511902,1.1695525646209717,0.8350996375083923,0.5626370310783386,1.1967412233352661,0.8162786960601807,0.5288494825363159,1.1879901885986328,0.79250568151474,0.8616100141504037,0.8808843889779104,0.8470553242230825,0.8918353591881198
208,0.49361684918403625,0.8752371072769165,0.6462649703025818,0.48149368166923523,0.8611627221107483,0.6333612203598022,0.48082202672958374,0.8464508652687073,0.6270735263824463,0.7163117461372466,0.7441252267824875,0.8508510570808467,0.8800746005894228
209,0.4067596197128296,0.5082455277442932,0.44735392928123474,0.4283369183540344,0.5136764645576477,0.4624727964401245,0.3799044191837311,0.4865637719631195,0.4225681722164154,0.5844287619938099,0.597852055437419,0.6243609179455464,0.6431252625925847
210,0.5087661147117615,1.0837857723236084,0.7387740612030029,0.49259644746780396,1.079917550086975,0.7275248765945435,0.460075706243515,1.0538867712020874,0.6976001262664795,0.7366770696653361,0.7739340185995188,0.7771362333053743,0.7834047135628298
213,0.43460771441459656,0.9795103669166565,0.6525686979293823,0.42221787571907043,0.9784494042396545,0.6447105407714844,0.40595245361328125,0.9756803512573242,0.6338435411453247,0.7136211542500015,0.7352209075717192,0.8524696391772825,0.9035792149509304
214,0.5329884886741638,0.561749279499054,0.5444927215576172,0.5228709578514099,0.5593450665473938,0.5374606251716614,0.4839598536491394,0.5509905219078064,0.5107721090316772,0.5966321629922152,0.6093908509388591,0.6867275466296194,0.6994115857465768
215,0.5508827567100525,0.6221501231193542,0.5793896317481995,0.5582691431045532,0.6212148070335388,0.5834473967552185,0.573489785194397,0.6302759647369385,0.5962042212486267,0.5864060713021582,0.656462418902986,0.6555249868288283,0.6530473168895288
216,0.38156142830848694,0.2990562617778778,0.3485594093799591,0.35323765873908997,0.3226318359375,0.34099528193473816,0.3664601445198059,0.3237874209880829,0.34939104318618774,0.4752190351848628,0.5095098847446765,0.6130284258467407,0.6303612674842848
218,0.43687963485717773,0.4964238703250885,0.46069732308387756,0.3965306580066681,0.4885096251964569,0.4333222508430481,0.3869168162345886,0.4562510848045349,0.414650559425354,0.3970860141197694,0.491532375076351,0.5600800866050469,0.584955998132433
219,0.4322250783443451,0.716616690158844,0.5459816455841064,0.4555577337741852,0.7187469601631165,0.5608333945274353,0.4224133789539337,0.7291436791419983,0.545105516910553,0.6088815043768406,0.6579700252991442,0.6642411828632879,0.6738539558593171
220,0.5288249254226685,0.6725120544433594,0.5862997770309448,0.5492247343063354,0.673806369304657,0.5990573167800903,0.48823195695877075,0.6538406610488892,0.5544754266738892,0.6157730690897171,0.6348951525708527,0.682150016181376,0.6944216792479626
221,0.851990282535553,0.35210829973220825,0.6520374417304993,0.7716502547264099,0.3476685583591461,0.6020575165748596,0.6784873604774475,0.32718056440353394,0.5379646420478821,0.5491791131757251,0.7219002957222334,0.7196274729238504,0.8380664021486446
222,0.41614261269569397,1.0252681970596313,0.6597929000854492,0.39923858642578125,1.011482834815979,0.6441363096237183,0.3871472179889679,0.9652519226074219,0.6183890104293823,0.7808191773308075,0.8144958269920463,0.8164647017743921,0.8324758350132286
226,0.6504166722297668,0.5272576808929443,0.6011531352996826,0.6672363877296448,0.5261298418045044,0.6107937693595886,0.6026302576065063,0.48531484603881836,0.5557041764259338,0.5550924470860626,0.6360510334108948,0.658599114507832,0.6614231168428728
229,0.33061400055885315,0.5510159730911255,0.4187747538089752,0.384917676448822,0.5549293160438538,0.45292234420776367,0.32005590200424194,0.503920316696167,0.3936016857624054,0.5697269082344341,0.6073755077775469,0.6185940428025339,0.6451185067107269
230,0.45585957169532776,0.524577796459198,0.4833468496799469,0.44841939210891724,0.5247955918312073,0.47896990180015564,0.4513760805130005,0.513753354549408,0.47632700204849243,0.6185695389366284,0.6238740404172533,0.6574357247956907,0.6886747126133891
232,0.3104524314403534,0.47115767002105713,0.3747345209121704,0.33765989542007446,0.4683986306190491,0.3899553716182709,0.33150041103363037,0.4747762978076935,0.38881075382232666,0.5302310499307018,0.5559086105505615,0.5637989232902515,0.597315743358602
233,0.3587009310722351,0.7216221690177917,0.5038694143295288,0.3699072003364563,0.7210874557495117,0.5103793740272522,0.3558756411075592,0.679533064365387,0.48533859848976135,0.6924959737022595,0.6903082121132904,0.7330112798902435,0.7356467783392093
234,0.5144125819206238,1.220690369606018,0.7969236969947815,0.508798360824585,1.2250908613204956,0.7953155040740967,0.4642906188964844,1.2004284858703613,0.7587458491325378,0.847379268877999,0.8834802108236871,0.8213342294294531,0.8336251709766392
237,0.5569592714309692,0.5113446712493896,0.5387133955955505,0.5583787560462952,0.5151780247688293,0.5410984754562378,0.5629376769065857,0.5230886340141296,0.5469980835914612,0.5182060957980549,0.5408286837012508,0.5862118924500246,0.6027230815265242
239,0.34474310278892517,0.5502955317497253,0.4269641041755676,0.3796643316745758,0.5520991086959839,0.44863829016685486,0.37914323806762695,0.5590183138847351,0.45109325647354126,0.5858146342657106,0.6189359385048203,0.6712252920943867,0.6776026974115691
240,0.7179546356201172,0.4457354247570038,0.6090669631958008,0.6859609484672546,0.43950513005256653,0.5873786211013794,0.650677502155304,0.4221491515636444,0.559266209602356,0.5318109003092775,0.547261508024311,0.658693573964939,0.6614870137500184
243,0.32234159111976624,0.5132820010185242,0.3987177610397339,0.34014737606048584,0.5083827376365662,0.40744152665138245,0.3379104733467102,0.5224955677986145,0.41174453496932983,0.5431455416898533,0.5647994140092926,0.5596884903311146,0.5843120647270855
244,0.309421181678772,0.5893377661705017,0.42138785123825073,0.3254389762878418,0.5896812677383423,0.4311359226703644,0.3335447311401367,0.5997724533081055,0.4400358200073242,0.5942947945034865,0.622421044200758,0.5838548163821184,0.600975349195327
245,0.510262668132782,0.7309343218803406,0.5985313653945923,0.5020087361335754,0.7284383177757263,0.5925806164741516,0.48145386576652527,0.7268733978271484,0.5796216726303101,0.6613857930792849,0.6609418638198262,0.743602984880988,0.742392359177479
246,0.6770278811454773,0.7120258808135986,0.6910271048545837,0.6497958302497864,0.7036787867546082,0.6713491082191467,0.6210243105888367,0.6964086890220642,0.6511780619621277,0.72814217037582,0.7540737959668008,0.845921192190948,0.8662515863717785
251,0.5431590676307678,0.698559582233429,0.6053192019462585,0.5731906294822693,0.694603681564331,0.621755838394165,0.5199170708656311,0.6796892285346985,0.5838260054588318,0.6173590305696111,0.6579293260729812,0.7128751645117346,0.7130672401013428
253,0.5948660969734192,0.7686553597450256,0.6643818616867065,0.5871889591217041,0.7638503909111023,0.6578535437583923,0.5639040470123291,0.7438911199569702,0.635898768901825,0.7397987147208367,0.7714382550180581,0.858104708085287,0.9436700753056464
254,0.655255138874054,0.8922702670097351,0.7500612139701843,0.6820307970046997,0.906952977180481,0.7719995975494385,0.6485193371772766,0.9127672910690308,0.7542186379432678,0.7492954027717369,0.8242275233560286,0.8007639100245677,0.8085964326808337
257,0.5318798422813416,0.5384917855262756,0.5345246195793152,0.555554211139679,0.545016884803772,0.5513392686843872,0.48685121536254883,0.5400634407997131,0.5081361532211304,0.4467009051088958,0.538818689119508,0.7560200551062889,0.7587988873594761
260,0.5715459585189819,0.45185181498527527,0.5236683487892151,0.565445601940155,0.4485257565975189,0.5186776518821716,0.5530157089233398,0.4165211319923401,0.4984179139137268,0.5763132185737174,0.5909195130187038,0.7127966496062048,0.7096610377386569
261,0.4015346169471741,0.57023686170578,0.469015508890152,0.3948324918746948,0.5703132152557373,0.4650247395038605,0.37918567657470703,0.5762455463409424,0.45800966024398804,0.5952914805091479,0.6315683196113,0.6416530095358902,0.6464678268230418
262,0.48405390977859497,0.9168811440467834,0.6571847796440125,0.5076238512992859,0.9459226131439209,0.6829433441162109,0.46084821224212646,0.9541207551956177,0.658157229423523,0.7793604571682435,0.8130790998887539,0.8034392711118401,0.8186914893300825
263,0.508963406085968,0.5559049248695374,0.5277400612831116,0.5146063566207886,0.5592019557952881,0.5324445962905884,0.5088597536087036,0.5702344179153442,0.5334096550941467,0.6303577455325403,0.6442006244028208,0.6897204642482873,0.7004453436126223
264,0.6492738127708435,1.0413588285446167,0.806107759475708,0.6707145571708679,1.0391180515289307,0.8180760145187378,0.6006996631622314,1.0460541248321533,0.7788413763046265,0.7755668843169551,0.8742382195891059,0.862409167116656,0.9396109676017071
269,0.5769127607345581,0.7364104390144348,0.6407119035720825,0.5461491346359253,0.7322767972946167,0.6206000447273254,0.5296344757080078,0.747171938419342,0.6166493892669678,0.6681414979121866,0.6660366197919007,0.6930068339863481,0.6925798677670351
270,0.586954653263092,0.6816917061805725,0.6248495578765869,0.547224760055542,0.6780967712402344,0.59957355260849,0.5225989818572998,0.6843611001968384,0.587303876876831,0.6188424907631431,0.6231321023820611,0.7463015752864506,0.74774344273768
271,0.4088682234287262,0.9108842611312866,0.6096746325492859,0.4106721878051758,0.9280141592025757,0.6176090240478516,0.4141267240047455,0.9186369776725769,0.6159307956695557,0.6791873923284725,0.7520276001448776,0.7235221922904966,0.7206770017208335
272,0.44092702865600586,0.6594477891921997,0.5283353924751282,0.43637892603874207,0.6586917638778687,0.5253040790557861,0.42734071612358093,0.6737205982208252,0.5258926153182983,0.5792741625672303,0.6640833817546743,0.6691790813291645,0.6694998780294513
273,0.6034041047096252,0.6402265429496765,0.6181331872940063,0.6045923829078674,0.6390669941902161,0.6183822154998779,0.5319662690162659,0.6454564332962036,0.5773623585700989,0.646167434930609,0.666078792630359,0.6540171241390624,0.6545132408839173
274,0.4043091833591461,0.48746106028556824,0.4375699460506439,0.39417368173599243,0.5027980208396912,0.43762344121932983,0.3853133022785187,0.48807352781295776,0.42641735076904297,0.6046373692821772,0.613263696784117,0.7204447941862252,0.7200292486885149
275,0.5849303007125854,0.6848070621490479,0.6248809695243835,0.566360354423523,0.683410108089447,0.6131803393363953,0.5101282000541687,0.6870792508125305,0.5809085369110107,0.636461333817774,0.6851109923286037,0.7155969837402187,0.7161633817366212
276,0.26677700877189636,0.4394025206565857,0.33582717180252075,0.31194350123405457,0.4447396993637085,0.36506202816963196,0.2984665036201477,0.45143359899520874,0.3596532940864563,0.5232922950172686,0.5659118127674679,0.6056937443871633,0.6288291240736608
278,0.5700463652610779,0.5625869631767273,0.5670626163482666,0.5659791827201843,0.5652336478233337,0.5656810402870178,0.5308377146720886,0.5811163187026978,0.5509491562843323,0.6177585722482176,0.6436461115302686,0.7123862294340146,0.752851350282112
279,0.4035906195640564,0.9292304515838623,0.6138465404510498,0.42317622900009155,0.9515819549560547,0.6345385313034058,0.3841126561164856,0.9317340850830078,0.6031612157821655,0.6977202235869904,0.7677794980156066,0.7250519071010646,0.7270969491557453
280,0.6790947318077087,1.3208831548690796,0.9358100891113281,0.6871845722198486,1.3310282230377197,0.9447221159934998,0.6633224487304688,1.3032200336456299,0.9192813634872437,0.861026246930171,0.9252175212694592,0.8528670010471807,0.8982989920734362
281,0.7344667911529541,0.3823515772819519,0.5936206579208374,0.7375090718269348,0.38576740026474,0.59681236743927,0.6143634915351868,0.3789612948894501,0.5202025771141052,0.4264541180145643,0.9899140224026952,0.847235030363354,1.046992544044772
284,0.6746765375137329,0.9328190088272095,0.7779334783554077,0.6749683618545532,0.9325894713401794,0.7780166864395142,0.668093740940094,0.907123327255249,0.7637055516242981,0.7251226728830824,0.7658082749527929,0.8090443282137569,0.8209729178782093
285,0.361579567193985,0.6188103556632996,0.4644719064235687,0.3647642731666565,0.6190490126609802,0.4664781987667084,0.3654322028160095,0.6236018538475037,0.4687000811100006,0.6551840281447936,0.6616357851862095,0.7961655008006114,0.8071409775800764
286,0.3405233323574066,0.5110018849372864,0.40871474146842957,0.33942049741744995,0.5053106546401978,0.4057765305042267,0.3085666596889496,0.47727081179618835,0.37604835629463196,0.5717144985712658,0.593389604451962,0.7086593027902806,0.7118378163917665
288,0.38048285245895386,0.7426566481590271,0.5253522992134094,0.39874547719955444,0.7409902811050415,0.5356433391571045,0.3729049265384674,0.710831880569458,0.5080757737159729,0.5908250471840654,0.6364672786462845,0.6055774008448133,0.6224933343574319
290,0.519485592842102,0.7773532867431641,0.6226326823234558,0.5122753977775574,0.7733569741249084,0.616707980632782,0.511549711227417,0.7910852432250977,0.6233637928962708,0.6862337221092263,0.6908559395676442,0.7652077960333944,0.7643185485088163
291,0.4465465247631073,0.5061183571815491,0.47037526965141296,0.47502246499061584,0.5129216313362122,0.49018213152885437,0.43304285407066345,0.5177225470542908,0.46691471338272095,0.53530876462075,0.5917799465222547,0.6130462488163145,0.6313980077808569
294,0.48365962505340576,0.7128086090087891,0.5753191709518433,0.48658478260040283,0.7127981781959534,0.5770701169967651,0.4772445857524872,0.7264007329940796,0.5769070982933044,0.6393772776465888,0.671982578517605,0.6705974125172122,0.6758466439185922
297,0.281943678855896,0.8266903162002563,0.4998422861099243,0.2962481379508972,0.8125333189964294,0.5027621984481812,0.3101532757282257,0.7908322215080261,0.5024248361587524,0.675281804324468,0.6809920206165332,0.702675141505762,0.7027027784031076
298,0.5174076557159424,0.9654757380485535,0.6966348886489868,0.5753031373023987,0.994085431098938,0.742816150188446,0.5435355305671692,0.9831235408782959,0.7193707227706909,0.7252086287420607,0.8285996877142414,0.7928281775049758,0.7946937000073031
299,0.4001506268978119,0.43673864006996155,0.41478583216667175,0.3821926414966583,0.44258615374565125,0.4063500463962555,0.40335190296173096,0.44489410519599915,0.41996875405311584,0.5624024980184936,0.5706882575036664,0.6681468081060149,0.6714374890307672
301,0.5393744707107544,1.1764800548553467,0.7942168116569519,0.5428286790847778,1.1813653707504272,0.7982433438301086,0.5443741083145142,1.1738529205322266,0.7961655855178833,0.8440099293934845,0.8759644287296594,0.8869028686407893,0.927617859429866
302,0.4215654730796814,0.5308072566986084,0.46526220440864563,0.4336768090724945,0.5437815189361572,0.4777187407016754,0.4069903492927551,0.547031044960022,0.4630066454410553,0.6348232510607226,0.6376641297563677,0.7097317942027516,0.7068084684006417
303,0.5805156230926514,0.7317804098129272,0.6410216689109802,0.6023848056793213,0.736376166343689,0.6559813022613525,0.6199789047241211,0.7443381547927856,0.6697225570678711,0.7006593121241308,0.7789976636616833,0.7824351014224017,0.7863967330934888
304,0.6297438144683838,0.927409291267395,0.7488099932670593,0.6324752569198608,0.9236435294151306,0.7489426136016846,0.6062130331993103,0.9254924654960632,0.7339248657226562,0.8254032938710358,0.8389899951646611,0.8827014728260377,0.9459387091397397
306,0.48615413904190063,0.6984312534332275,0.5710649490356445,0.48988357186317444,0.6980520486831665,0.5731509327888489,0.48568296432495117,0.7076689600944519,0.5744773149490356,0.6979289893872399,0.699282732421411,0.7956719904283227,0.800266358621263
308,0.5712398886680603,0.6802740097045898,0.6148536205291748,0.5693690180778503,0.6776664853096008,0.6126879453659058,0.5365925431251526,0.662522554397583,0.5869645476341248,0.6167100949048909,0.6478418463449741,0.6425054983636153,0.6492065304030795
309,0.24820232391357422,0.7613382935523987,0.45345672965049744,0.3086736798286438,0.7522909641265869,0.4861205816268921,0.29244229197502136,0.737601637840271,0.4705060124397278,0.6735493035330202,0.6782068323241858,0.759965220334177,0.7606377373337095
311,0.5427563786506653,0.9087226390838623,0.6891428232192993,0.5375915765762329,0.9087061285972595,0.6860374808311462,0.5287858247756958,0.8976010680198669,0.6763118505477905,0.6946282226726762,0.7264141371920257,0.7217664229106159,0.7230969368624508
313,0.45148956775665283,0.8823262453079224,0.6238242983818054,0.4837588667869568,0.9033437371253967,0.6515927910804749,0.42916080355644226,0.8906000852584839,0.6137365102767944,0.6485306100949904,0.7327429422223444,0.696652865167246,0.7045348456811166
316,0.5437301397323608,0.7647810578346252,0.6321505308151245,0.5418315529823303,0.7624395489692688,0.6300746202468872,0.5297533273696899,0.7533339262008667,0.6191855669021606,0.7353663110338488,0.7411173328581987,0.8378536162624372,0.8600998989236602
317,0.3960627317428589,0.6861584782600403,0.5121009945869446,0.3912893235683441,0.6827936172485352,0.5078911185264587,0.4019259214401245,0.6947994828224182,0.5190753936767578,0.5666443250173528,0.5924312947957917,0.605726171076216,0.6193300908115839
320,0.4959805905818939,0.7574176788330078,0.6005554795265198,0.4754936397075653,0.7529217600822449,0.5864649415016174,0.4667893052101135,0.7629263401031494,0.5852441191673279,0.6646808721662921,0.6672808524220379,0.6954252465518683,0.697546451105588
321,0.37807753682136536,0.6133076548576355,0.47216957807540894,0.37980830669403076,0.6143493056297302,0.4736247658729553,0.36509838700294495,0.6241416335105896,0.4687156677246094,0.6547888429532133,0.6721757820848488,0.826908183366905,0.8224835979031213
322,0.4452454745769501,0.6327427625656128,0.5202443599700928,0.4508323073387146,0.6314733028411865,0.5230887532234192,0.43184947967529297,0.6489162445068359,0.5186761617660522,0.6012721476545151,0.6309551200163573,0.6502981079068203,0.6649200771768748
323,0.3377732038497925,0.5437895655632019,0.42017972469329834,0.34895840287208557,0.548470675945282,0.4287632405757904,0.34646666049957275,0.5409979224205017,0.42427918314933777,0.5824357813484136,0.591735282438455,0.6849162622578572,0.6953362078366218
324,0.4396365284919739,0.7311792373657227,0.5562536120414734,0.4425693452358246,0.7403374910354614,0.5616766810417175,0.44940444827079773,0.7446611523628235,0.5675071477890015,0.6670968890053223,0.7052376722691711,0.6953211997208579,0.6968396559573823
325,0.3761048913002014,0.5739394426345825,0.4552386999130249,0.3704439699649811,0.5744954943656921,0.4520646035671234,0.34203246235847473,0.5777208805084229,0.43630778789520264,0.6468600645954778,0.6665555397207261,0.6851204850116783,0.6949418081097982
326,0.40467244386672974,0.4712056517601013,0.4312857389450073,0.38294094800949097,0.4735885262489319,0.41919997334480286,0.3906865417957306,0.4843718409538269,0.4281606674194336,0.5241020965793225,0.5384243013708642,0.5573896002349634,0.5789430604876058
331,0.3419981896877289,0.6225839257240295,0.45423248410224915,0.3378155529499054,0.6189430356025696,0.4502665102481842,0.31811678409576416,0.6136780977249146,0.43634137511253357,0.6206858648482344,0.6260914079628721,0.7267775059979488,0.7291536448422249
332,0.2601831257343292,0.4958871006965637,0.35446470975875854,0.27708899974823,0.4986988306045532,0.36573293805122375,0.26351842284202576,0.48281076550483704,0.35123535990715027,0.5919441468582731,0.6123482473355853,0.5949569769257793,0.6230986647694549
