dataset_id,fold,session,nll_summed
5,2,62,95.947021484375
5,2,63,102.96076965332031
5,2,64,120.52762603759766
5,2,65,79.59654235839844
7,0,0,114.48713684082031
7,0,1,113.56329345703125
7,0,2,132.2607879638672
7,0,3,118.73738861083984
7,0,4,80.26814270019531
7,0,5,95.88313293457031
7,0,6,134.42237854003906
7,0,7,74.42308044433594
7,0,8,139.25653076171875
7,0,9,75.15187072753906
7,0,10,116.00178527832031
7,0,11,119.8067855834961
7,0,12,119.5473403930664
7,0,13,113.87158203125
7,0,14,126.5816879272461
7,0,15,64.8153076171875
7,0,16,87.7862548828125
7,0,17,88.04629516601562
7,0,18,80.38346862792969
7,0,19,124.5202407836914
7,0,20,92.53388977050781
7,0,21,145.58822631835938
7,0,22,78.14497375488281
7,0,23,82.8394775390625
7,0,24,102.7128677368164
7,0,25,77.49192810058594
7,0,26,103.1185531616211
7,0,27,130.52540588378906
7,0,28,97.83638000488281
7,0,29,80.64122009277344
7,0,30,133.19137573242188
7,0,31,90.58016967773438
7,0,32,85.94972229003906
7,0,33,131.84588623046875
7,0,34,127.64044189453125
7,0,35,145.076416015625
7,0,36,97.97554779052734
7,0,37,131.64205932617188
7,0,38,120.8983154296875
7,0,39,117.39497375488281
7,0,40,134.0686492919922
7,0,41,84.47615051269531
7,0,42,105.2789306640625
7,0,43,79.35355377197266
7,0,44,131.52688598632812
7,0,45,83.95423889160156
7,0,46,124.6473159790039
7,0,47,84.56168365478516
7,0,48,94.88166809082031
7,0,49,82.95012664794922
7,0,50,72.79344177246094
7,0,51,137.94085693359375
7,0,52,65.24537658691406
7,0,53,79.78834533691406
7,0,54,91.56182861328125
7,0,55,97.25189971923828
7,0,56,86.77738189697266
7,0,57,134.27017211914062
7,0,58,97.77217864990234
7,0,59,134.6402130126953
7,0,60,114.8966293334961
7,0,61,67.37483215332031
7,0,62,90.53364562988281
7,0,63,64.65728759765625
7,0,64,132.7736358642578
7,0,65,97.5379638671875
7,0,66,68.91802978515625
7,1,0,139.572021484375
7,1,1,108.21360778808594
7,1,2,85.8795394897461
7,1,3,134.11830139160156
7,1,4,149.32904052734375
7,1,5,110.7041015625
7,1,6,94.01544189453125
7,1,7,71.97884368896484
7,1,8,85.28536987304688
7,1,9,125.1461181640625
7,1,10,92.17671966552734
7,1,11,62.96479034423828
7,1,12,99.55882263183594
7,1,13,62.035667419433594
7,1,14,81.95396423339844
7,1,15,136.9204864501953
7,1,16,132.08859252929688
7,1,17,102.5114517211914
7,1,18,85.41627502441406
7,1,19,139.8817901611328
7,1,20,139.2876739501953
7,1,21,39.188575744628906
7,1,22,87.97068786621094
7,1,23,90.0833511352539
7,1,24,127.82850646972656
7,1,25,71.08534240722656
7,1,26,141.26828002929688
7,1,27,139.35903930664062
7,1,28,66.98282623291016
7,1,29,134.1513671875
7,1,30,83.02120208740234
7,1,31,110.282958984375
7,1,32,72.50450134277344
7,1,33,61.331825256347656
7,1,34,107.1180419921875
7,1,35,73.84715270996094
7,1,36,88.00669860839844
7,1,37,57.687278747558594
7,1,38,92.47315216064453
7,1,39,138.67523193359375
7,1,40,98.5262451171875
7,1,41,59.979217529296875
7,1,42,98.8190689086914
7,1,43,72.23309326171875
7,1,44,123.3069839477539
7,1,45,130.6726837158203
7,1,46,115.19718933105469
7,1,47,142.2968292236328
7,1,48,51.49448776245117
7,1,49,85.37581634521484
7,1,50,87.74891662597656
7,1,51,131.29214477539062
7,1,52,91.11299896240234
7,1,53,90.54231262207031
7,1,54,64.07868957519531
7,1,55,64.11286926269531
7,1,56,134.94631958007812
7,1,57,121.19332122802734
7,1,58,79.181884765625
7,1,59,121.65998840332031
7,1,60,49.264862060546875
7,1,61,136.1134796142578
7,1,62,133.5054473876953
7,1,63,91.56153106689453
7,1,64,82.99424743652344
7,1,65,83.6126480102539
7,1,66,94.31647491455078
7,2,0,89.35250854492188
7,2,1,127.55445861816406
7,2,2,125.2232894897461
7,2,3,55.43727493286133
7,2,4,82.9485855102539
7,2,5,78.00587463378906
7,2,6,132.7038116455078
7,2,7,76.0284194946289
7,2,8,135.054931640625
7,2,9,129.8937530517578
7,2,10,139.94503784179688
7,2,11,75.169921875
7,2,12,80.8508071899414
7,2,13,96.07463073730469
7,2,14,91.94206237792969
7,2,15,128.81271362304688
7,2,16,90.21673583984375
7,2,17,129.22764587402344
7,2,18,125.30989837646484
7,2,19,136.42385864257812
7,2,20,108.03471374511719
7,2,21,140.89096069335938
7,2,22,103.01373291015625
7,2,23,101.6512222290039
7,2,24,89.23772430419922
7,2,25,68.23738098144531
7,2,26,135.3808135986328
7,2,27,74.43437194824219
7,2,28,72.30049896240234
7,2,29,69.45710754394531
7,2,30,130.43772888183594
7,2,31,62.60942459106445
7,2,32,134.34793090820312
7,2,33,105.37672424316406
7,2,34,133.111328125
7,2,35,129.47276306152344
7,2,36,79.29887390136719
7,2,37,86.34081268310547
7,2,38,98.2613296508789
7,2,39,87.28950500488281
7,2,40,80.2608413696289
7,2,41,65.35533142089844
7,2,42,77.00308990478516
7,2,43,93.3169174194336
7,2,44,69.09405517578125
7,2,45,76.77616882324219
7,2,46,97.64208984375
7,2,47,85.29483795166016
7,2,48,133.26806640625
7,2,49,118.55799865722656
7,2,50,70.69219970703125
7,2,51,81.5843276977539
7,2,52,146.53684997558594
7,2,53,135.69773864746094
7,2,54,78.82857513427734
7,2,55,76.90757751464844
7,2,56,81.44908142089844
7,2,57,96.17744445800781
7,2,58,135.78201293945312
7,2,59,137.01307678222656
7,2,60,134.44017028808594
7,2,61,62.2725944519043
7,2,62,94.48786926269531
7,2,63,69.84989166259766
7,2,64,84.5099105834961
7,2,65,98.15220642089844
10,0,0,81.4566650390625
10,0,1,56.07855224609375
10,0,2,128.1601104736328
10,0,3,94.6624755859375
10,0,4,98.45491790771484
10,0,5,76.33492279052734
10,0,6,133.2347869873047
10,0,7,66.70992279052734
10,0,8,120.45295715332031
10,0,9,130.64712524414062
10,0,10,99.44544982910156
10,0,11,93.0722885131836
10,0,12,96.40373229980469
10,0,13,116.89860534667969
10,0,14,75.7577133178711
10,0,15,76.99494934082031
10,0,16,98.70152282714844
10,0,17,81.78654479980469
10,0,18,125.57657623291016
10,0,19,102.45304107666016
10,0,20,63.65019607543945
10,0,21,149.7832794189453
10,0,22,86.62980651855469
10,0,23,79.7933120727539
10,0,24,97.78238677978516
10,0,25,124.08918762207031
10,0,26,77.69483947753906
10,0,27,103.43278503417969
10,0,28,70.88663482666016
10,0,29,133.41294860839844
10,0,30,84.49610900878906
10,0,31,79.13702392578125
10,0,32,137.65065002441406
10,0,33,113.7054672241211
10,0,34,96.90919494628906
10,0,35,142.7210693359375
10,0,36,81.47111511230469
10,0,37,88.84886169433594
10,0,38,75.4073486328125
10,0,39,144.11227416992188
10,0,40,63.87354278564453
10,0,41,136.0155792236328
10,0,42,106.41477966308594
10,0,43,68.44933319091797
10,0,44,75.55976867675781
10,0,45,104.8876724243164
10,0,46,95.1934814453125
10,0,47,87.80912017822266
10,0,48,77.83082580566406
10,0,49,88.26456451416016
10,0,50,90.10504150390625
10,0,51,83.58326721191406
10,0,52,140.3701934814453
10,0,53,134.47764587402344
10,0,54,143.32525634765625
10,0,55,108.66343688964844
10,0,56,97.36849212646484
10,0,57,87.80958557128906
10,0,58,73.9085464477539
10,0,59,98.73472595214844
10,0,60,135.80929565429688
10,0,61,136.2976531982422
10,0,62,89.35047912597656
10,0,63,108.07337951660156
10,0,64,85.33901977539062
10,0,65,94.84663391113281
10,0,66,82.53600311279297
10,1,0,82.46588134765625
10,1,1,143.37417602539062
10,1,2,145.4146270751953
10,1,3,154.42611694335938
10,1,4,149.23031616210938
10,1,5,74.69405364990234
10,1,6,138.69332885742188
10,1,7,109.9572525024414
10,1,8,132.91067504882812
10,1,9,120.3664779663086
10,1,10,87.1193618774414
10,1,11,69.39916229248047
10,1,12,128.61302185058594
10,1,13,86.52326965332031
10,1,14,92.1347427368164
10,1,15,78.95448303222656
10,1,16,138.0103759765625
10,1,17,112.28999328613281
10,1,18,68.15027618408203
10,1,19,103.9820556640625
10,1,20,144.2593536376953
10,1,21,134.48049926757812
10,1,22,90.06895446777344
10,1,23,83.2307357788086
10,1,24,75.35523986816406
10,1,25,93.58765411376953
10,1,26,108.51338195800781
10,1,27,89.66556549072266
10,1,28,66.66275787353516
10,1,29,151.44949340820312
10,1,30,90.8528060913086
10,1,31,141.60641479492188
10,1,32,105.90089416503906
10,1,33,94.97752380371094
10,1,34,137.7140655517578
10,1,35,143.15554809570312
10,1,36,126.330322265625
10,1,37,128.21347045898438
10,1,38,122.79676818847656
10,1,39,71.3055191040039
10,1,40,155.0845184326172
10,1,41,61.049110412597656
10,1,42,78.37190246582031
10,1,43,58.30921173095703
10,1,44,86.71351623535156
10,1,45,124.43806457519531
10,1,46,77.59737396240234
10,1,47,133.80662536621094
10,1,48,109.02861022949219
10,1,49,80.45313262939453
10,1,50,132.3756103515625
10,1,51,128.12496948242188
10,1,52,139.64999389648438
10,1,53,140.88455200195312
10,1,54,149.64407348632812
10,1,55,140.09628295898438
10,1,56,81.97421264648438
10,1,57,92.40625
10,1,58,139.90927124023438
10,1,59,138.94979858398438
10,1,60,140.3974151611328
10,1,61,98.48664093017578
10,1,62,85.28181457519531
10,1,63,139.70144653320312
10,1,64,87.67288970947266
10,1,65,98.17649841308594
10,1,66,130.50535583496094
10,2,0,95.73261260986328
10,2,1,82.73530578613281
10,2,2,122.54469299316406
10,2,3,129.01742553710938
10,2,4,134.1433868408203
10,2,5,97.5860824584961
10,2,6,133.2852020263672
10,2,7,88.37605285644531
10,2,8,86.27313995361328
10,2,9,120.58817291259766
10,2,10,116.96159362792969
10,2,11,101.8027114868164
10,2,12,63.981483459472656
10,2,13,108.2178955078125
10,2,14,85.86485290527344
10,2,15,100.9194107055664
10,2,16,77.7803726196289
10,2,17,117.5416259765625
10,2,18,123.20465087890625
10,2,19,145.84353637695312
10,2,20,136.03692626953125
10,2,21,127.08683013916016
10,2,22,105.84797668457031
10,2,23,141.01266479492188
10,2,24,127.5188980102539
10,2,25,72.24703216552734
10,2,26,118.09617614746094
10,2,27,75.11080932617188
10,2,28,98.81517028808594
10,2,29,83.59297180175781
10,2,30,91.08757019042969
10,2,31,87.2215347290039
10,2,32,113.08888244628906
10,2,33,129.63851928710938
10,2,34,81.35133361816406
10,2,35,92.53458404541016
10,2,36,91.59672546386719
10,2,37,81.74742126464844
10,2,38,81.86564636230469
10,2,39,83.89566802978516
10,2,40,68.31610107421875
10,2,41,60.333702087402344
10,2,42,99.83503723144531
10,2,43,111.577880859375
10,2,44,98.7766342163086
10,2,45,84.55537414550781
10,2,46,79.48881530761719
10,2,47,119.2734603881836
10,2,48,79.8906478881836
10,2,49,91.05219268798828
10,2,50,92.80972290039062
10,2,51,98.41023254394531
10,2,52,144.86947631835938
10,2,53,130.5168914794922
10,2,54,95.7894515991211
10,2,55,111.73453521728516
10,2,56,139.0841827392578
10,2,57,65.51866912841797
10,2,58,118.9885025024414
10,2,59,135.91989135742188
10,2,60,78.16477966308594
10,2,61,70.78309631347656
10,2,62,67.77394104003906
10,2,63,94.24108123779297
10,2,64,76.60957336425781
10,2,65,85.03443908691406
12,0,0,89.81947326660156
12,0,1,84.9614028930664
12,0,2,71.41612243652344
12,0,3,138.1976318359375
12,0,4,102.08517456054688
12,0,5,86.69602966308594
12,0,6,80.07118225097656
12,0,7,133.78726196289062
12,0,8,110.60270690917969
12,0,9,68.8563003540039
12,0,10,94.50697326660156
12,0,11,129.88949584960938
12,0,12,50.76414108276367
12,0,13,120.6056137084961
12,0,14,63.8060188293457
12,0,15,88.51396179199219
12,0,16,131.1057891845703
12,0,17,71.05558013916016
12,0,18,54.59806442260742
12,0,19,102.667236328125
12,0,20,91.76380157470703
12,0,21,117.30863952636719
12,0,22,90.04876708984375
12,0,23,115.39320373535156
12,0,24,82.5113525390625
12,0,25,128.93019104003906
12,0,26,64.69627380371094
12,0,27,144.9105987548828
12,0,28,93.11758422851562
12,0,29,100.15650939941406
12,0,30,55.975990295410156
12,0,31,86.57078552246094
12,0,32,77.37223815917969
12,0,33,138.67337036132812
12,0,34,79.7717056274414
12,0,35,139.80056762695312
12,0,36,118.98497009277344
12,0,37,86.8987045288086
12,0,38,137.34423828125
12,0,39,103.13829040527344
12,0,40,80.68702697753906
12,0,41,127.98020935058594
12,0,42,135.59291076660156
12,0,43,126.2196044921875
12,0,44,74.5348892211914
12,0,45,137.96554565429688
12,0,46,76.74443817138672
12,0,47,79.71276092529297
12,0,48,81.54608154296875
12,0,49,94.55580139160156
12,0,50,97.21208190917969
12,0,51,120.24861145019531
12,0,52,88.21239471435547
12,0,53,99.24114990234375
12,0,54,130.572021484375
12,0,55,141.3515167236328
12,0,56,131.46656799316406
12,0,57,76.93814849853516
12,0,58,84.51728057861328
12,0,59,129.8204803466797
12,0,60,90.97956085205078
12,0,61,77.0303955078125
12,0,62,139.2554931640625
12,0,63,99.40370178222656
12,0,64,70.39139556884766
12,0,65,89.8855209350586
12,0,66,74.25479888916016
12,1,0,104.90604400634766
12,1,1,119.0201187133789
12,1,2,127.39208984375
12,1,3,102.6736068725586
12,1,4,110.39839172363281
12,1,5,142.0480194091797
12,1,6,89.4544677734375
12,1,7,82.07275390625
12,1,8,121.95890045166016
12,1,9,78.28624725341797
12,1,10,131.301513671875
12,1,11,78.40450286865234
12,1,12,112.11551666259766
12,1,13,130.1429443359375
12,1,14,98.52363586425781
12,1,15,86.08186340332031
12,1,16,98.3359375
12,1,17,131.0094451904297
12,1,18,76.84527587890625
12,1,19,94.25753784179688
12,1,20,124.09857177734375
12,1,21,85.3292007446289
12,1,22,93.02803802490234
12,1,23,124.6537857055664
12,1,24,107.2798080444336
12,1,25,75.64054870605469
12,1,26,111.79673767089844
12,1,27,62.146522521972656
12,1,28,124.53147888183594
12,1,29,142.0010986328125
12,1,30,102.13597106933594
12,1,31,138.06704711914062
12,1,32,81.7640609741211
12,1,33,70.834716796875
12,1,34,116.28739166259766
12,1,35,144.68215942382812
12,1,36,132.21340942382812
12,1,37,129.96945190429688
12,1,38,107.4648666381836
12,1,39,119.22979736328125
12,1,40,81.97350311279297
12,1,41,130.93067932128906
12,1,42,130.87396240234375
12,1,43,75.63123321533203
12,1,44,88.959716796875
12,1,45,81.63792419433594
12,1,46,92.6824951171875
12,1,47,147.48269653320312
12,1,48,141.62376403808594
12,1,49,72.58126068115234
12,1,50,82.46517181396484
12,1,51,36.61675262451172
12,1,52,128.61752319335938
12,1,53,135.40914916992188
12,1,54,65.91615295410156
12,1,55,83.14739990234375
12,1,56,125.29359436035156
12,1,57,106.62931060791016
12,1,58,86.87342834472656
12,1,59,94.47196960449219
12,1,60,77.71307373046875
12,1,61,133.7067108154297
12,1,62,93.41688537597656
12,1,63,132.6977081298828
12,1,64,66.27828216552734
12,1,65,90.36138153076172
12,1,66,77.54112243652344
12,2,0,132.1054229736328
12,2,1,133.1022491455078
12,2,2,84.00613403320312
12,2,3,78.41558837890625
12,2,4,117.5297622680664
12,2,5,98.27671813964844
12,2,6,124.99763488769531
12,2,7,127.09806060791016
12,2,8,71.23514556884766
12,2,9,140.37464904785156
12,2,10,141.3773651123047
12,2,11,72.08338165283203
12,2,12,92.87991333007812
12,2,13,146.8070068359375
12,2,14,122.85125732421875
12,2,15,81.64433288574219
12,2,16,88.66647338867188
12,2,17,83.23365783691406
12,2,18,100.2497329711914
12,2,19,99.00904846191406
12,2,20,126.33808898925781
12,2,21,89.29132080078125
12,2,22,96.29060363769531
12,2,23,129.9108123779297
12,2,24,144.75308227539062
12,2,25,127.0686264038086
12,2,26,141.37368774414062
12,2,27,98.37891387939453
12,2,28,130.04739379882812
12,2,29,87.33697509765625
12,2,30,74.2472915649414
12,2,31,89.8880615234375
12,2,32,123.8158187866211
12,2,33,126.9858627319336
12,2,34,125.41795349121094
12,2,35,119.4262924194336
12,2,36,129.52813720703125
12,2,37,67.12802124023438
12,2,38,107.95572662353516
12,2,39,136.01380920410156
12,2,40,129.62948608398438
12,2,41,92.92521667480469
12,2,42,131.46600341796875
12,2,43,134.3903350830078
12,2,44,73.6776123046875
12,2,45,80.66984558105469
12,2,46,84.17958068847656
12,2,47,139.24594116210938
12,2,48,116.61512756347656
12,2,49,82.91941833496094
12,2,50,135.0125274658203
12,2,51,143.6905975341797
12,2,52,114.42536926269531
12,2,53,115.87923431396484
12,2,54,134.3067626953125
12,2,55,139.0511932373047
12,2,56,99.64747619628906
12,2,57,97.87237548828125
12,2,58,91.2567367553711
12,2,59,92.14517974853516
12,2,60,135.53646850585938
12,2,61,62.4604377746582
12,2,62,89.75328063964844
12,2,63,126.28804779052734
12,2,64,93.96511840820312
12,2,65,96.93256378173828
15,0,0,105.03861236572266
15,0,1,121.21107482910156
15,0,2,84.6972885131836
15,0,3,116.97640228271484
15,0,4,139.25918579101562
15,0,5,93.86579895019531
15,0,6,70.36713409423828
15,0,7,81.479248046875
15,0,8,143.5405731201172
15,0,9,131.18258666992188
15,0,10,103.08133697509766
15,0,11,132.85079956054688
15,0,12,89.32113647460938
15,0,13,143.13058471679688
15,0,14,122.3960952758789
15,0,15,70.73008728027344
15,0,16,133.81674194335938
15,0,17,83.78768157958984
15,0,18,137.59793090820312
15,0,19,138.91921997070312
15,0,20,133.1008758544922
15,0,21,111.6243667602539
15,0,22,87.90775299072266
15,0,23,88.8582992553711
15,0,24,87.16191101074219
15,0,25,120.8521957397461
15,0,26,135.36131286621094
15,0,27,141.16244506835938
15,0,28,88.73795318603516
15,0,29,136.74429321289062
15,0,30,81.60200500488281
15,0,31,119.4498291015625
15,0,32,129.27268981933594
15,0,33,78.50550842285156
15,0,34,62.58979415893555
15,0,35,123.10795593261719
15,0,36,53.42524337768555
15,0,37,125.5311508178711
15,0,38,133.14230346679688
15,0,39,130.28475952148438
15,0,40,57.37218475341797
15,0,41,126.31608581542969
15,0,42,106.85762023925781
15,0,43,77.26136779785156
15,0,44,125.07902526855469
15,0,45,147.73025512695312
15,0,46,131.879150390625
15,0,47,126.83549499511719
15,0,48,68.05126190185547
15,0,49,68.84858703613281
15,0,50,153.08450317382812
15,0,51,141.94180297851562
15,0,52,70.5243148803711
15,0,53,136.24484252929688
15,0,54,139.65858459472656
15,0,55,136.7587127685547
15,0,56,64.73585510253906
15,0,57,135.79251098632812
15,0,58,90.92635345458984
15,0,59,80.2779541015625
15,0,60,108.44572448730469
15,0,61,81.38041687011719
15,0,62,97.5145034790039
15,0,63,72.61451721191406
15,0,64,75.2324447631836
15,0,65,84.42898559570312
15,0,66,129.0326690673828
15,1,0,47.36507797241211
15,1,1,78.7508544921875
15,1,2,136.3986358642578
15,1,3,137.6580047607422
15,1,4,147.62872314453125
15,1,5,85.16829681396484
15,1,6,142.67361450195312
15,1,7,80.2667007446289
15,1,8,140.72000122070312
15,1,9,105.9515609741211
15,1,10,64.10371398925781
15,1,11,90.72837829589844
15,1,12,144.1912078857422
15,1,13,90.27294921875
15,1,14,138.15127563476562
15,1,15,124.33146667480469
15,1,16,156.40309143066406
15,1,17,97.04408264160156
15,1,18,133.73849487304688
15,1,19,140.86795043945312
15,1,20,123.79854583740234
15,1,21,116.9385757446289
15,1,22,139.90420532226562
15,1,23,128.2744598388672
15,1,24,87.66474914550781
15,1,25,62.29826736450195
15,1,26,151.72433471679688
15,1,27,133.2103729248047
15,1,28,94.23834991455078
15,1,29,100.35845947265625
15,1,30,119.36075592041016
15,1,31,136.78884887695312
15,1,32,60.451622009277344
15,1,33,95.88753509521484
15,1,34,95.93913269042969
15,1,35,143.6168975830078
15,1,36,70.69291687011719
15,1,37,92.4642105102539
15,1,38,97.39643859863281
15,1,39,65.75189971923828
15,1,40,103.20722961425781
15,1,41,130.15689086914062
15,1,42,92.14376831054688
15,1,43,76.87381744384766
15,1,44,133.2049102783203
15,1,45,83.33601379394531
15,1,46,138.56246948242188
15,1,47,150.9020233154297
15,1,48,132.42202758789062
15,1,49,122.9570541381836
15,1,50,67.74546813964844
15,1,51,92.98478698730469
15,1,52,129.26339721679688
15,1,53,56.7103271484375
15,1,54,116.0592041015625
15,1,55,80.14398193359375
15,1,56,88.0559310913086
15,1,57,98.6037826538086
15,1,58,132.27847290039062
15,1,59,146.29183959960938
15,1,60,106.83253479003906
15,1,61,131.47265625
15,1,62,85.8893814086914
15,1,63,90.45316314697266
15,1,64,75.89920806884766
15,1,65,98.0281753540039
15,1,66,74.01103973388672
15,2,0,123.27601623535156
15,2,1,70.3027572631836
15,2,2,99.09074401855469
15,2,3,132.4616241455078
15,2,4,147.07998657226562
15,2,5,103.33775329589844
15,2,6,75.32240295410156
15,2,7,132.28317260742188
15,2,8,139.86868286132812
15,2,9,124.4051742553711
15,2,10,108.68513488769531
15,2,11,78.8715591430664
15,2,12,137.6484832763672
15,2,13,142.01095581054688
15,2,14,138.1920166015625
15,2,15,119.64306640625
15,2,16,137.8331298828125
15,2,17,134.3429412841797
15,2,18,137.10568237304688
15,2,19,131.1475372314453
15,2,20,84.91732025146484
15,2,21,89.93070220947266
15,2,22,144.41159057617188
15,2,23,145.6638641357422
15,2,24,121.79109954833984
15,2,25,135.33567810058594
15,2,26,131.31597900390625
15,2,27,138.42877197265625
15,2,28,74.67949676513672
15,2,29,88.50699615478516
15,2,30,126.5537338256836
15,2,31,79.20121765136719
15,2,32,117.3575210571289
15,2,33,132.5150604248047
15,2,34,78.23066711425781
15,2,35,88.26090240478516
15,2,36,85.61318969726562
15,2,37,134.82984924316406
15,2,38,97.53764343261719
15,2,39,60.16895294189453
15,2,40,83.39923858642578
15,2,41,137.09487915039062
15,2,42,78.0527572631836
15,2,43,136.20675659179688
15,2,44,73.6695327758789
15,2,45,140.86669921875
15,2,46,115.1384506225586
15,2,47,90.81858825683594
15,2,48,94.0424575805664
15,2,49,70.23744201660156
15,2,50,87.93353271484375
15,2,51,140.8379364013672
15,2,52,178.91554260253906
15,2,53,145.2307891845703
15,2,54,82.29594421386719
15,2,55,73.497314453125
15,2,56,133.87899780273438
15,2,57,84.5628890991211
15,2,58,77.13258361816406
15,2,59,132.1465606689453
15,2,60,138.28549194335938
15,2,61,80.89524841308594
15,2,62,88.13748931884766
15,2,63,68.85562896728516
15,2,64,84.09278869628906
15,2,65,71.64158630371094
17,0,0,89.87772369384766
17,0,1,76.01010131835938
17,0,2,81.4765625
17,0,3,142.4773712158203
17,0,4,53.428321838378906
17,0,5,71.40279388427734
17,0,6,81.54086303710938
17,0,7,80.69889831542969
17,0,8,146.78407287597656
17,0,9,138.36166381835938
17,0,10,150.6717987060547
17,0,11,131.5124053955078
17,0,12,76.68253326416016
17,0,13,144.1971893310547
17,0,14,85.64000701904297
17,0,15,127.9400634765625
17,0,16,97.08293151855469
17,0,17,76.78443908691406
17,0,18,67.22064971923828
17,0,19,109.80305480957031
17,0,20,89.4413070678711
17,0,21,138.96742248535156
17,0,22,76.9724349975586
17,0,23,70.85765075683594
17,0,24,92.11570739746094
17,0,25,89.4977798461914
17,0,26,134.56777954101562
17,0,27,137.7517852783203
17,0,28,102.75779724121094
17,0,29,133.23451232910156
17,0,30,147.04405212402344
17,0,31,62.8275146484375
17,0,32,132.77371215820312
17,0,33,71.06436920166016
17,0,34,72.61363983154297
17,0,35,119.0272216796875
17,0,36,122.52607727050781
17,0,37,80.9910888671875
17,0,38,126.48199462890625
17,0,39,103.6113052368164
17,0,40,138.1265411376953
17,0,41,78.35795593261719
17,0,42,88.11393737792969
17,0,43,158.2813262939453
17,0,44,96.02424621582031
17,0,45,154.13693237304688
17,0,46,99.31132507324219
17,0,47,138.14187622070312
17,0,48,53.711952209472656
17,0,49,76.42198181152344
17,0,50,93.74409484863281
17,0,51,111.97370910644531
17,0,52,135.48934936523438
17,0,53,98.02832794189453
17,0,54,99.43489837646484
17,0,55,136.2939910888672
17,0,56,104.7906265258789
17,0,57,70.86677551269531
17,0,58,92.08433532714844
17,0,59,85.40155029296875
17,0,60,86.7114486694336
17,0,61,68.20315551757812
17,0,62,86.6385726928711
17,0,63,141.61886596679688
17,0,64,86.97899627685547
17,0,65,138.9013214111328
17,0,66,142.01058959960938
17,1,0,79.99656677246094
17,1,1,132.20443725585938
17,1,2,94.16495513916016
17,1,3,99.77641296386719
17,1,4,131.2413787841797
17,1,5,97.42721557617188
17,1,6,135.64376831054688
17,1,7,132.18966674804688
17,1,8,82.82901763916016
17,1,9,142.07594299316406
17,1,10,87.2008056640625
17,1,11,91.9228744506836
17,1,12,142.5287322998047
17,1,13,73.81369018554688
17,1,14,91.60932922363281
17,1,15,135.77957153320312
17,1,16,101.4928970336914
17,1,17,60.9051628112793
17,1,18,90.46339416503906
17,1,19,137.0546875
17,1,20,100.26441192626953
17,1,21,128.11785888671875
17,1,22,79.24756622314453
17,1,23,83.47967529296875
17,1,24,99.4427490234375
17,1,25,131.4428253173828
17,1,26,96.93449401855469
17,1,27,99.1015853881836
17,1,28,71.29330444335938
17,1,29,83.16847229003906
17,1,30,133.51673889160156
17,1,31,102.27364349365234
17,1,32,91.24430847167969
17,1,33,109.7813949584961
17,1,34,140.57814025878906
17,1,35,92.9080581665039
17,1,36,51.951576232910156
17,1,37,83.29376983642578
17,1,38,104.01948547363281
17,1,39,128.6959686279297
17,1,40,109.7668228149414
17,1,41,129.2694091796875
17,1,42,70.00447082519531
17,1,43,73.52265930175781
17,1,44,77.9518051147461
17,1,45,65.55335998535156
17,1,46,85.64073181152344
17,1,47,143.01608276367188
17,1,48,122.6954574584961
17,1,49,102.25875091552734
17,1,50,134.29025268554688
17,1,51,84.77284240722656
17,1,52,119.15914154052734
17,1,53,123.1722412109375
17,1,54,63.52307891845703
17,1,55,86.87135314941406
17,1,56,58.729469299316406
17,1,57,68.72945404052734
17,1,58,69.12391662597656
17,1,59,142.79922485351562
17,1,60,85.2756118774414
17,1,61,84.2123031616211
17,1,62,108.42399597167969
17,1,63,103.4888916015625
17,1,64,128.40078735351562
17,1,65,67.37823486328125
17,1,66,126.4853744506836
17,2,0,82.41081237792969
17,2,1,133.99185180664062
17,2,2,131.14718627929688
17,2,3,84.15061950683594
17,2,4,135.6796417236328
17,2,5,133.1663818359375
17,2,6,92.9368667602539
17,2,7,75.6090316772461
17,2,8,73.78068542480469
17,2,9,132.4557647705078
17,2,10,88.2914810180664
17,2,11,97.20518493652344
17,2,12,120.79331970214844
17,2,13,116.5921401977539
17,2,14,92.72607421875
17,2,15,95.65409851074219
17,2,16,129.72569274902344
17,2,17,93.96246337890625
17,2,18,129.66957092285156
17,2,19,148.0205535888672
17,2,20,81.6526870727539
17,2,21,78.29681396484375
17,2,22,128.6399688720703
17,2,23,121.3565444946289
17,2,24,76.4745864868164
17,2,25,81.66777038574219
17,2,26,106.7071762084961
17,2,27,133.8240966796875
17,2,28,136.3778076171875
17,2,29,129.867431640625
17,2,30,72.14788055419922
17,2,31,48.73566436767578
17,2,32,117.78497314453125
17,2,33,132.02467346191406
17,2,34,65.31272888183594
17,2,35,91.6947250366211
17,2,36,83.16680908203125
17,2,37,82.94779205322266
17,2,38,134.1298370361328
17,2,39,81.96167755126953
17,2,40,76.53687286376953
17,2,41,96.74573516845703
17,2,42,132.7491912841797
17,2,43,70.97440338134766
17,2,44,132.9465789794922
17,2,45,81.75418090820312
17,2,46,88.74186706542969
17,2,47,132.5363311767578
17,2,48,129.38255310058594
17,2,49,82.84358215332031
17,2,50,72.34254455566406
17,2,51,133.6592254638672
17,2,52,134.03286743164062
17,2,53,96.17342376708984
17,2,54,133.8905487060547
17,2,55,132.69781494140625
17,2,56,86.00279235839844
17,2,57,87.55963134765625
17,2,58,138.9022216796875
17,2,59,64.43238830566406
17,2,60,130.79725646972656
17,2,61,56.6561393737793
17,2,62,133.80381774902344
