dataset_id,session,nll_summed,n_trials
3,81,61.926422119140625,200
3,82,84.1706771850586,200
3,83,88.02558135986328,200
3,84,96.927734375,200
3,85,79.10427856445312,200
3,86,85.35820007324219,200
3,87,131.90115356445312,200
3,88,132.1043243408203,200
3,89,128.8291015625,200
3,90,131.2002716064453,200
3,91,127.09675598144531,200
3,92,85.83285522460938,200
3,93,65.0739974975586,200
3,94,129.8694610595703,200
3,95,132.11395263671875,200
3,96,126.33981323242188,200
3,97,136.2384033203125,200
3,98,136.3161163330078,200
3,99,96.54463195800781,200
3,100,140.94155883789062,200
3,101,90.58818054199219,200
3,102,67.62356567382812,200
3,103,138.42800903320312,200
3,104,73.3655776977539,200
3,105,81.70880889892578,200
3,106,68.68206024169922,200
3,107,83.03401184082031,200
3,108,109.44535827636719,200
3,109,132.57601928710938,200
3,110,135.45968627929688,200
3,111,134.75131225585938,200
3,112,80.3853759765625,200
3,113,87.69507598876953,200
3,114,106.81432342529297,200
3,115,131.70040893554688,200
3,116,130.61964416503906,200
3,117,75.26056671142578,200
3,118,129.30796813964844,200
3,119,95.0757064819336,200
3,120,51.168113708496094,200
3,121,128.51895141601562,200
3,122,103.71896362304688,200
3,123,118.257080078125,200
3,124,67.377197265625,200
3,125,88.93734741210938,200
3,126,130.49359130859375,200
3,127,93.23226928710938,200
3,128,121.28288269042969,200
3,129,94.42399597167969,200
3,130,67.68013000488281,200
3,131,65.62953186035156,200
3,132,135.97134399414062,200
3,133,133.5364990234375,200
3,134,98.81348419189453,200
3,135,62.392066955566406,200
3,136,133.83843994140625,200
3,137,91.82151794433594,200
3,138,88.4729232788086,200
3,139,138.91673278808594,200
3,140,90.54777526855469,200
3,141,125.57391357421875,200
3,142,79.239013671875,200
3,143,69.62118530273438,200
3,144,140.81689453125,200
3,145,109.31169891357422,200
3,146,81.39369201660156,200
3,147,67.08367919921875,200
3,148,138.60719299316406,200
3,149,80.59911346435547,200
3,150,84.36952209472656,200
3,151,131.557373046875,200
3,152,134.99261474609375,200
3,153,68.51438903808594,200
3,154,135.01158142089844,200
3,155,100.5605239868164,200
3,156,128.47573852539062,200
3,157,55.02849578857422,200
3,158,102.0679931640625,200
3,159,135.94691467285156,200
3,160,65.8681640625,200
3,161,71.38211059570312,200
3,162,129.33631896972656,200
3,163,83.38108825683594,200
3,164,141.44436645507812,200
3,165,85.64833068847656,200
3,166,82.16748809814453,200
3,167,111.48269653320312,200
3,168,84.73062133789062,200
3,169,90.12371826171875,200
3,170,129.86550903320312,200
3,171,121.33940124511719,200
3,172,131.42950439453125,200
3,173,87.59063720703125,200
3,174,77.47499084472656,200
3,175,97.89033508300781,200
3,176,47.78296661376953,200
3,177,134.45045471191406,200
3,178,78.2838363647461,200
3,179,128.10003662109375,200
3,180,87.07704162597656,200
3,181,138.93798828125,200
3,182,78.3847427368164,200
3,183,76.58341217041016,200
3,184,98.60394287109375,200
3,185,72.99583435058594,200
3,186,64.88633728027344,200
3,187,94.4886474609375,200
3,188,84.77583312988281,200
3,189,94.66561126708984,200
3,190,137.59268188476562,200
3,191,92.83650970458984,200
3,192,104.89796447753906,200
3,193,84.88260650634766,200
3,194,72.02156066894531,200
3,195,89.27191162109375,200
3,196,126.15670013427734,200
3,197,137.8244171142578,200
3,198,96.69628143310547,200
3,199,76.88465881347656,200
5,0,68.37828826904297,200
5,1,89.25598907470703,200
5,2,87.0269546508789,200
5,3,80.813720703125,200
5,4,61.277099609375,200
5,5,74.11552429199219,200
5,6,114.47412109375,200
5,7,78.52549743652344,200
5,8,81.17459869384766,200
5,9,73.11962890625,200
5,10,133.8468017578125,200
5,11,78.49925994873047,200
