subid,nll_idrnn_task0,nll_idrnn_task1,nll_idrnn_all,nll_cp_rnn_task0,nll_cp_rnn_task1,nll_cp_rnn_all,nll_vanilla_task0,nll_vanilla_task1,nll_vanilla_all,nll_cog_em,nll_cog_cp,nll_ill_em,nll_ill_cp
132,0.5086004734039307,0.6381201148033142,0.560408353805542,0.564027726650238,0.6361407041549683,0.5928729176521301,0.4073241651058197,0.5677300095558167,0.47148650884628296,0.6040414197174606,0.6450578876330001,0.6861615882260594,0.7007565985852072
133,0.49980416893959045,0.7699919939041138,0.6078792810440063,0.43736347556114197,0.7735406160354614,0.5718343257904053,0.42292681336402893,0.763936460018158,0.5593307018280029,0.6039254524369769,0.6255456898875081,0.5738907891530067,0.6133009841202388
134,0.4918869435787201,0.5029383897781372,0.4963075518608093,0.4333205819129944,0.4980464279651642,0.45921099185943604,0.3156837522983551,0.42393285036087036,0.3589833974838257,0.3824731416928506,0.4506172899013696,0.3807773080905041,0.4814860308610341
135,0.5296527743339539,0.8182965517044067,0.6451102495193481,0.5921961665153503,0.8205614686012268,0.6835423111915588,0.4351132810115814,0.7629890441894531,0.5662636160850525,0.6615768457885686,0.7009311179078591,0.7402269196195039,0.7426509560512441
136,0.3580707907676697,0.37264174222946167,0.36389923095703125,0.3850459158420563,0.39395368099212646,0.38860905170440674,0.320997416973114,0.37107035517692566,0.34102663397789,0.5268563331671356,0.5374811952657921,0.533064205820003,0.5985104756413564
137,0.6232931017875671,1.1650534868240356,0.8399972915649414,0.6458505392074585,1.218631625175476,0.874963104724884,0.6194683313369751,1.1606535911560059,0.835942268371582,0.7780361703342151,0.8503317612217781,0.8099119109972255,0.8232871894626183
139,0.6025120615959167,1.4590591192245483,0.9451310038566589,0.683937668800354,1.6139237880706787,1.0559320449829102,0.6285765171051025,1.439314603805542,0.9528718590736389,0.8510952672307761,1.000374632386533,0.8814762108611067,0.9198629152832516
141,0.5615304112434387,0.7099205851554871,0.6208866238594055,0.5448753237724304,0.7082054018974304,0.6102073788642883,0.5046992897987366,0.6899005174636841,0.5787798762321472,0.6740684287227666,0.686944325691353,0.8055684607030429,0.8195752375358917
142,0.4533163607120514,0.6373865008354187,0.5269445180892944,0.4611198306083679,0.6387461423873901,0.5321703553199768,0.42700961232185364,0.6265337467193604,0.5068192481994629,0.5793154013598484,0.6285181371302794,0.6249988095678897,0.6414608805410879
143,0.5465096831321716,1.5102602243423462,0.9320098757743835,0.655348539352417,1.689208984375,1.0688927173614502,0.6037301421165466,1.4932689666748047,0.9595457315444946,0.8757358025226468,1.097081629912183,0.9586779464495122,1.0673185622776769
147,0.5630806088447571,1.005479335784912,0.740040123462677,0.5626272559165955,1.001300573348999,0.7380965948104858,0.5005743503570557,1.011967658996582,0.7051316499710083,0.7516426127887461,0.7387118840768678,0.8371706759412134,0.8513957034312507
149,0.51866215467453,0.9143391251564026,0.6769328713417053,0.5298585295677185,0.9068400859832764,0.6806511282920837,0.5010953545570374,0.9189243316650391,0.668226957321167,0.6954775724347324,0.7311753923476098,0.8488914328569621,0.854213825604506
151,0.5074943900108337,1.3502166271209717,0.84458327293396,0.5044931173324585,1.4730802774429321,0.8919282555580139,0.4849182367324829,1.3549752235412598,0.832940936088562,0.7845733828690181,0.9128768283964834,0.8281063868844171,0.8407354626346412
154,0.4208443760871887,0.8747227787971497,0.6023956537246704,0.42129892110824585,0.9078512787818909,0.6159198880195618,0.3718774914741516,0.8486706614494324,0.5625946521759033,0.650275954931139,0.7231549465388718,0.7053938054001699,0.7026880151521393
156,0.4206697642803192,1.0584660768508911,0.6757883429527283,0.4053557515144348,1.0676122903823853,0.6702584028244019,0.3848739564418793,1.0502350330352783,0.6510184407234192,0.7570620717617537,0.7770676026965497,0.8250555785336717,0.8375202788675677
161,0.5702511668205261,0.9355306029319763,0.7163628339767456,0.5581009984016418,0.9622097611427307,0.7197445034980774,0.5191475749015808,0.8977088332176208,0.67057204246521,0.6571509278869841,0.7376245006251656,0.7101177619019278,0.7055684209692136
162,0.6306620240211487,0.9354743957519531,0.7525870203971863,0.6229530572891235,0.9501304030418396,0.7538240551948547,0.5579651594161987,0.937294602394104,0.7096970081329346,0.8259021327333097,0.8283343629239586,0.8355009384713042,0.8523830513512204
163,0.44024091958999634,0.6200042963027954,0.5121462941169739,0.4705939292907715,0.6208024621009827,0.530677318572998,0.3766912817955017,0.5619572997093201,0.4507976472377777,0.5634746326438527,0.5688493380279543,0.5518870734620439,0.5980991582344697
165,0.4088682532310486,0.6719669699668884,0.5141077637672424,0.4274669885635376,0.6670418381690979,0.5232969522476196,0.3884139060974121,0.6665239930152893,0.4996579885482788,0.6507317500739689,0.6402311240103732,0.6514134431980925,0.6605419989916923
166,0.53229159116745,0.9918189644813538,0.7161025404930115,0.5567907691001892,1.0183985233306885,0.7414339184761047,0.5142729878425598,0.970717191696167,0.6968507170677185,0.7886007100857494,0.8272703434191613,0.8141476218407937,0.81517021965155
167,0.656481146812439,1.2546019554138184,0.8957293033599854,0.72819983959198,1.2607439756393433,0.9412174224853516,0.6111251711845398,1.2490187883377075,0.86628258228302,0.8729363825751001,0.9444216421907884,0.9804749208136876,1.1270722906058654
168,0.7333164215087891,1.3459815979003906,0.9783826470375061,0.7173133492469788,1.420477032661438,0.9985789060592651,0.6420049071311951,1.2394663095474243,0.8809894919395447,0.9348899902629024,0.9587199730452652,0.9032719129363508,0.9890789948936258
169,0.4906403124332428,1.1322035789489746,0.7472656965255737,0.49588218331336975,1.1986660957336426,0.7769958972930908,0.44231680035591125,1.0629442930221558,0.6905678510665894,0.7735964984471793,0.8686593586919211,0.7965802331331219,0.7938816838698476
170,0.4803646504878998,0.9421179294586182,0.6650659441947937,0.543778657913208,0.9598874449729919,0.7102221846580505,0.46920913457870483,0.920222282409668,0.6496143341064453,0.6966523355260513,0.7780265497194818,0.7942474047926056,0.7939414400299423
171,0.614122748374939,0.6040027737617493,0.6100748777389526,0.6365595459938049,0.6050964593887329,0.6239743828773499,0.5310071706771851,0.5653460025787354,0.5447427034378052,0.6347369773903354,0.6485341817466628,0.7830362429792415,0.7857272925501292
172,0.5715891718864441,1.110655665397644,0.7872156500816345,0.6137830018997192,1.1203995943069458,0.8164294362068176,0.5379161834716797,1.0929455757141113,0.7599278688430786,0.7973862512959979,0.8370355268374815,0.8702304773216204,0.9098024501277234
175,0.4153132438659668,0.3851901590824127,0.40326404571533203,0.3985610902309418,0.4072627127170563,0.40204164385795593,0.3995632529258728,0.3859030604362488,0.3940992057323456,0.5248413187052777,0.5444089923230969,0.5524589133157624,0.6178928621846328
176,0.47931966185569763,1.046886682510376,0.7063463926315308,0.48982417583465576,1.1103490591049194,0.7380340099334717,0.43063828349113464,1.035940408706665,0.6727591753005981,0.7276351740520284,0.8093772373416193,0.7471280484842777,0.744027783474145
180,0.36890190839767456,0.36241358518600464,0.3663066327571869,0.3948853313922882,0.37829285860061646,0.3882482945919037,0.35834169387817383,0.35190197825431824,0.35576584935188293,0.5382617049211528,0.5622322166919252,0.629610838304968,0.6470533564204902
181,0.34783735871315,0.14986452460289001,0.268648236989975,0.3813701868057251,0.2196711003780365,0.3166905641555786,0.30332767963409424,0.15687958896160126,0.24474844336509705,0.3774054963042605,0.4676015975864037,0.5760303433699345,0.6329225794086786
182,0.583375871181488,0.7222021818161011,0.6389063596725464,0.530906081199646,0.7204198837280273,0.6067115068435669,0.4049646556377411,0.6706035137176514,0.5112200975418091,0.5875800345304144,0.6018186235830679,0.6268736292890175,0.6308520679373665
183,0.5830503106117249,0.6658481359481812,0.6161693930625916,0.5740073919296265,0.6623250842094421,0.609334409236908,0.5424339771270752,0.6566389203071594,0.588115930557251,0.6074058193078856,0.6515990611914515,0.7296396560029248,0.7262714446176743
185,0.33437782526016235,0.6407531499862671,0.4569278657436371,0.3586197793483734,0.6384710073471069,0.4705602526664734,0.326212614774704,0.6139457821846008,0.44130584597587585,0.6446428598619973,0.657284817686643,0.7239810655623455,0.7218871681589155
186,0.5748765468597412,0.5778679251670837,0.5760730504989624,0.5957335233688354,0.5920922160148621,0.594277024269104,0.514319896697998,0.5722257494926453,0.5374822616577148,0.5994282859445399,0.6948189582456532,0.7873833618237062,0.7926458141289794
187,0.7074412107467651,0.8285890817642212,0.7559003233909607,0.5707617402076721,0.8223866820335388,0.6714116930961609,0.5156680345535278,0.7900981307029724,0.6254400610923767,0.6618024162472109,0.678124357243015,0.7556610502312503,0.7563801424321914
188,0.35050615668296814,0.6341106295585632,0.46394792199134827,0.3695313334465027,0.6327416896820068,0.4748155176639557,0.3469384014606476,0.6249996423721313,0.4581628143787384,0.6730543364553428,0.6775542001148938,0.7812245992780342,0.7896943635570628
